plottype,plot_id,subplot_id,period,year,number_of_tree_species,nr_of_tree_species_established,approx_nr_established_ha,approx_nr_seedlings_ha,approx_rubbing_damage_perc_established,approx_rubbing_damage_perc_seedlings,rubbing_damage_nr_established_ha,rubbing_damage_nr_seedlings_ha,mean_number_established_ha,lci_number_established_ha,uci_number_established_ha,mean_number_seedlings_ha,lci_number_seedlings_ha,uci_number_seedlings_ha,mean_rubbing_damage_perc_established,lci_rubbing_damage_perc_established,uci_rubbing_damage_perc_established,mean_rubbing_damage_perc_seedlings,lci_rubbing_damage_perc_seedlings,uci_rubbing_damage_perc_seedlings
CA,71000,27,3,2023,4,0,0,2200,,4.545454545454546,0,100,0,0,0,2215.695229480362,1853.6931572981196,2648.391580134908,,,,4.513256095399573,3.7758766773796357,5.394636086684196
CA,71000,28,3,2023,3,0,0,1900,,0,0,0,0,0,0,1865.4211045206196,1535.7462714344226,2265.8664142096322,,,,0,0,0
CA,71000,29,3,2023,3,0,0,2600,,0,0,0,0,0,0,2574.064132698556,2104.8495792435833,3147.8763255026875,,,,0,0,0
CA,71000,30,3,2023,4,0,0,9400,,0,0,0,0,0,0,9265.16625760316,7910.083293127114,10852.389614609416,,,,0,0,0
CA,71000,31,3,2023,4,1,100,14700,0,0,0,0,100.000000005,100,100.00000001,36262.01221083279,26678.314442099225,49288.47856683104,0,0,0,0,0,0
CA,71000,32,3,2023,6,0,0,25000,,82,0,20500,0,0,0,68350.75369049322,55519.35501998243,84147.69098771043,,,,29.99235398753373,24.36192812824059,36.924060073503504
CA,71000,33,3,2023,6,1,300,16100,100,0,300,0,300.00000000500006,300.00000000000006,300.00000001000006,37669.064412130225,30790.36334272868,46084.49721397364,99.99999999833332,99.99999999666665,99.99999999999999,0,0,0
CA,71000,34,3,2023,4,0,0,16400,,0,0,0,0,0,0,37893.27562867146,27270.45311697265,52654.069652285565,,,,0,0,0
CA,71000,35,3,2023,4,0,0,2400,,8.333333333333334,0,200,0,0,0,2431.9229955001056,1967.357309176015,3006.1897899569967,,,,8.223944605568056,6.652939899807889,10.165921516502037
CA,71000,36,3,2023,2,0,0,11500,,0,0,0,0,0,0,33187.54936545457,23732.630454369537,46409.24380473371,,,,0,0,0
CA,71000,37,3,2023,5,0,0,19500,,0,0,0,0,0,0,41113.86746736728,33569.161357176476,50354.254613002864,,,,0,0,0
CA,71000,38,3,2023,5,3,500,16800,20,0,100,0,500.00000001500007,500.00000000289197,500.0000000271082,38377.70744030817,31331.455450390455,47008.61824647633,19.999999999399996,19.999999998915673,19.99999999988432,0,0,0
CA,71000,39,3,2023,5,1,200,21200,100,0,200,0,200.000000005,200,200.00000001,64609.67762639351,47824.70038446361,87285.65802667521,99.9999999975,99.999999995,100,0,0,0
CA,71000,40,3,2023,4,0,0,17000,,0,0,0,0,0,0,38605.75697573871,29765.521256188345,50071.50584873223,,,,0,0,0
CA,71000,41,3,2023,5,0,0,11900,,0,0,0,0,0,0,33603.77713148431,26533.50299718255,42558.03832695493,,,,0,0,0
CA,71000,42,3,2023,4,0,0,2700,,0,0,0,0,0,0,2640.0177737685576,2251.435413562408,3095.6667927621615,,,,0,0,0
CA,71000,43,3,2023,3,0,0,14200,,0,0,0,0,0,0,35769.59694867463,25837.12249191921,49520.37775378419,,,,0,0,0
CA,71000,44,3,2023,4,0,0,3500,,5.714285714285714,0,200,0,0,0,3522.7474307727875,2983.3908532446435,4159.61235770359,,,,5.6773868672193135,4.808140345808921,6.703781362823654
CA,71000,45,3,2023,5,0,0,27000,,0,0,0,0,0,0,26421.040926467474,23697.234220347327,29457.927332240284,,,,0,0,0
CA,71000,46,3,2023,4,1,100,9700,100,1.0309278350515463,100,100,100.000000005,100,100.00000001,9533.529643235228,8011.815691270874,11344.2683856882,99.999999995,99.99999999,100,1.0489294494506312,0.881502416904724,1.2481565209862873
CA,71000,47,3,2023,4,0,0,13100,,0.7633587786259542,0,100,0,0,0,34736.74270395046,27557.77074431316,43785.881843489056,,,,0.28787961166153736,0.22838411787033577,0.36287405439221193
CA,71000,48,3,2023,4,1,100,2100,0,0,0,0,100.000000005,100,100.00000001,2115.695229475362,1667.8495508562114,2683.795011202844,0,0,0,0,0,0
CA,71000,49,3,2023,4,0,0,2900,,0,0,0,0,0,0,2890.2918987232993,2391.420310686174,3493.232545737043,,,,0,0,0
CA,71000,50,3,2023,4,1,200,3900,0,0,0,0,200.000000005,200,200.00000001,3846.9586473190175,3105.4937536930242,4765.455031614095,0,0,0,0,0,0
CA,71000,51,3,2023,5,0,0,9900,,0,0,0,0,0,0,9643.509345808592,8203.839055279857,11335.823615755371,,,,0,0,0
CA,71000,52,3,2023,5,2,200,11100,0,0,0,0,200.00000001,200.00000000292889,200.00000001707105,32829.18046223637,24840.663541874117,43386.72708985012,0,0,0,0,0,0
CA,71000,53,3,2023,2,0,0,5600,,0,0,0,0,0,0,5592.294239110432,4465.078791722669,7004.07681825521,,,,0,0,0
CA,71000,54,3,2023,2,0,0,2600,,0,0,0,0,0,0,2574.064132698556,2104.8495792435833,3147.8763255026875,,,,0,0,0
CA,71000,55,3,2023,3,0,0,3300,,0,0,0,0,0,0,3282.7071608764923,2666.789582617067,4040.8761059785447,,,,0,0,0
CA,71000,56,3,2023,4,0,0,3900,,0,0,0,0,0,0,3846.9586473190175,3105.4937536930242,4765.455031614095,,,,0,0,0
CA,71000,57,3,2023,3,0,0,5900,,0,0,0,0,0,0,5788.567247968085,4909.545043376927,6824.972678364788,,,,0,0,0
CA,71000,58,3,2023,3,1,100,10500,100,0,100,0,100.000000005,100,100.00000001,32196.7249301869,21335.480218200588,48587.09931196228,99.999999995,99.99999999,100,0,0,0
CA,71000,59,3,2023,2,1,100,10400,100,0,100,0,100.000000005,100,100.00000001,32096.724930181874,17313.975875075375,59501.05040441926,99.999999995,99.99999999,100,0,0,0
CA,71000,60,3,2023,2,0,0,10400,,0,0,0,0,0,0,32096.724930181874,17313.975875075375,59501.05040441926,,,,0,0,0
CA,71000,61,3,2023,1,0,0,1500,,0,0,0,0,0,0,1483.2396974258745,1100.0000000100001,1999.9999999999995,,,,0,0,0
CA,71000,62,3,2023,2,0,0,10200,,0.9803921568627451,0,100,0,0,0,31880.497164162134,17972.373226931515,56551.579838723264,,,,0.31367139441104175,0.17682971949711254,0.5564095444565467
CA,71000,63,3,2023,5,1,400,19200,100,0.5208333333333334,400,100,400.000000005,400,400.00000001,40665.34350933316,33293.13166280158,49670.00940256125,99.99999999875,99.9999999975,100,0.24590964042157634,0.2013287317695645,0.3003622519287665
CA,71000,64,3,2023,2,0,0,1800,,0,0,0,0,0,0,1799.467463450618,1368.851795092969,2365.5469230673566,,,,0,0,0
CA,71000,65,3,2023,3,1,100,11500,100,1.7391304347826086,100,200,100.000000005,100,100.00000001,33187.54936545457,23732.630454369537,46409.24380473371,99.999999995,99.99999999,100,0.6026356384366935,0.43094862920304705,0.8427215869919592
CA,71000,66,3,2023,1,0,0,10100,,0,0,0,0,0,0,31780.497164157146,10100.000000010004,99999.99999999997,,,,0,0,0
CA,71000,67,3,2023,3,0,0,6700,,0,0,0,0,0,0,6683.118674383112,5632.578339365597,7929.596807155789,,,,0,0,0
CA,71000,68,3,2023,3,1,100,11000,100,1.8181818181818181,100,200,100.000000005,100,100.00000001,32729.18046223137,23097.4518143653,46377.37800423,99.999999995,99.99999999,100,0.6110754903588095,0.43124473311483535,0.8658963837543819
CA,71000,69,3,2023,2,0,0,13100,,0,0,0,0,0,0,34678.77251340192,19120.514028502963,62896.70148216404,,,,0,0,0
CA,71000,70,3,2023,3,2,200,10700,50,0,100,0,200.00000001,200.00000000292889,200.00000001707105,32412.952696206634,20897.7296367515,50273.37996750168,49.9999999975,49.99999999573224,49.99999999926777,0,0,0
CA,71000,71,3,2023,4,2,200,12300,50,0,100,0,200.00000001,200.00000000292889,200.00000001707105,33962.146034702506,25846.291493719713,44626.416271855705,49.9999999975,49.99999999573224,49.99999999926777,0,0,0
CA,71000,72,3,2023,3,2,300,11200,66.66666666666667,0,200,0,300.000000015,300.00000000633975,300.00000002366033,32871.321599429815,21593.49527027929,50039.31833029112,66.66666666333332,66.66666666140881,66.66666666525782,0,0,0
CA,71000,73,3,2023,1,0,0,10100,,0,0,0,0,0,0,31780.497164157146,10100.000000010004,99999.99999999997,,,,0,0,0
CA,71000,74,3,2023,1,0,0,3800,,0,0,0,0,0,0,3672.872018492726,2990.392877974752,4511.109213637154,,,,0,0,0
CA,71000,75,3,2023,1,0,0,10100,,0,0,0,0,0,0,31780.497164157146,10100.000000010004,99999.99999999997,,,,0,0,0
CA,71000,76,3,2023,4,0,0,12300,,0,0,0,0,0,0,33962.146034702506,25846.291493719713,44626.416271855705,,,,0,0,0
CA,71000,77,3,2023,3,1,100,20500,100,0,100,0,100.000000005,100,100.00000001,63877.22209433903,36430.95799701522,112000.8840509715,99.999999995,99.99999999,100,0,0,0
CA,71000,78,3,2023,4,2,200,14600,0,0,0,0,200.00000001,200.00000000292889,200.00000001707105,36162.01221082779,24017.50582982107,54447.41583084692,0,0,0,0,0,0
CA,71000,79,3,2023,3,2,200,13100,0,0,0,0,200.00000001,200.00000000292889,200.00000001707105,34678.77251340192,19120.514028502963,62896.70148216404,0,0,0,0,0,0
CA,71000,80,3,2023,1,0,0,13100,,0,0,0,0,0,0,34678.77251340192,19120.514028502963,62896.70148216404,,,,0,0,0
CA,71000,81,3,2023,2,1,200,14600,0,0,0,0,200.000000005,200,200.00000001,36162.01221082779,24017.50582982107,54447.41583084692,0,0,0,0,0,0
CA,71000,82,3,2023,1,0,0,10100,,0,0,0,0,0,0,31780.497164157146,10100.000000010004,99999.99999999997,,,,0,0,0
CA,71000,83,3,2023,3,1,100,22500,0,0,0,0,100.000000005,100,100.00000001,65818.83069498808,43374.520253982264,99877.03492023682,0,0,0,0,0,0
CA,71000,84,3,2023,5,2,200,30900,0,0,0,0,200.00000001,200.00000000292889,200.00000001707105,95973.94702452092,63204.29957509276,145733.73282179955,0,0,0,0,0,0
CA,71000,85,3,2023,5,2,300,20800,33.333333333333336,0,100,0,300.000000015,300.00000000633975,300.00000002366033,64193.44986036376,41489.75839452841,99320.87253413553,33.33333333166666,33.333333330704406,33.33333333262891,0,0,0
CA,71000,86,3,2023,3,2,200,11600,0,0,0,0,200.00000001,200.00000000292889,200.00000001707105,33263.73686158302,18396.17534510132,60147.07781589384,0,0,0,0,0,0
CA,71000,87,3,2023,1,0,0,10900,,0,0,0,0,0,0,32555.093833405073,18096.530777631135,58565.597324977614,,,,0,0,0
CA,71000,88,3,2023,2,1,100,20200,0,0,0,0,100.000000005,100,100.00000001,63560.99432831429,28259.542606421302,142960.55871357265,0,0,0,0,0,0
CA,71000,89,3,2023,2,0,0,11600,,0,0,0,0,0,0,33263.73686158302,18396.17534510132,60147.07781589384,,,,0,0,0
CA,71000,90,3,2023,1,1,200,10400,0,0,0,0,200.000000005,200,200.00000001,32096.724930181874,17313.975875075375,59501.05040441926,0,0,0,0,0,0
CA,71000,91,3,2023,7,1,100,23900,100,0.41841004184100417,100,100,100.000000005,100,100.00000001,67209.65513027576,55341.411608318274,81623.10305166915,99.999999995,99.99999999,100,0.14878814629559564,0.12251433265983269,0.18069651115471216
CA,71000,92,3,2023,4,1,100,24500,0,0,0,0,100.000000005,100,100.00000001,67824.18074166305,53553.94458409081,85896.93119719003,0,0,0,0,0,0
CA,71000,93,3,2023,6,1,100,15300,100,0,100,0,100.000000005,100,100.00000001,36894.46774288228,29274.05287115685,46498.57524072954,99.999999995,99.99999999,100,0,0,0
CA,71000,94,3,2023,3,1,100,12000,0,0.8333333333333334,0,100,100.000000005,100,100.00000001,33679.96462761275,24516.94379341457,46267.59464293172,0,0,0,0.2969124258462383,0.21613399350397602,0.40788118144995184
CA,71000,95,3,2023,2,0,0,20500,,0,0,0,0,0,0,63877.22209433903,36430.95799701522,112000.8840509715,,,,0,0,0
CA,71000,96,3,2023,1,0,0,10100,,0,0,0,0,0,0,31780.497164157146,10100.000000010004,99999.99999999997,,,,0,0,0
CA,71000,97,3,2023,3,3,700,13700,0,0,0,0,700.0000000150002,700.0000000021021,700.0000000278981,35311.2280454514,25161.179817892556,49555.81713983035,0,0,0,0,0,0
CA,71000,98,3,2023,8,1,100,34000,0,0,0,0,100.000000005,100,100.00000001,98955.99460776093,78685.33992180988,124448.70770771113,0,0,0,0,0,0
CA,81000,1,3,2023,4,2,1300,12300,0,0,0,0,1300.0000000149998,1300.0000000017014,1300.0000000282982,33996.19239363751,25950.669574188087,44536.080040677574,0,0,0,0,0,0
CA,81000,2,3,2023,4,3,3400,18200,0,0,0,0,3400.000000020001,3399.9999999562347,3400.000000083767,39690.74684007521,26849.098106654208,58674.42468514459,0,0,0,0,0,0
CA,81000,3,3,2023,4,3,1600,30900,0,0,0,0,1600.0000000150003,1599.9999999876748,1600.0000000423256,95957.7192585112,71723.21343177443,128380.80510787635,0,0,0,0,0,0
CA,81000,4,3,2023,6,3,5200,31600,1.9230769230769231,0,100,0,5200.000000030001,5199.999999961097,5200.000000098905,96706.40255657543,73577.57754731018,127105.68364962853,1.9230769230658282,1.923076923040346,1.9230769230913103,0,0,0
CA,81000,5,3,2023,7,3,1000,20900,0,0,0,0,1000.0000000200001,1000.0000000017783,1000.0000000382221,64277.22209435902,50528.808581685844,81766.44959851753,0,0,0,0,0,0
CA,81000,6,3,2023,5,4,3700,28600,0,0,0,0,3700.0000000299997,3699.9999999723063,3700.0000000876935,71787.4717702571,51068.96984608416,100911.39724763048,0,0,0,0,0,0
CA,81000,7,3,2023,4,3,2600,13100,26.923076923076923,0,700,0,2600.0000000299997,2600.000000001529,2600.000000058471,34678.77251340192,19120.514028502963,62896.70148216404,26.923076922766274,26.923076922471456,26.92307692306109,0,0,0
CA,81000,8,3,2023,5,4,10900,20800,0,0,0,0,10900.000000035005,10899.999999858981,10900.000000211026,64193.44986036376,41489.75839452841,99320.87253413553,0,0,0,0,0,0
CA,81000,9,3,2023,6,5,900,35900,0,0,0,0,900.0000000250001,900.0000000086201,900.0000000413802,100933.78573158185,71160.25168013308,143164.6018890222,0,0,0,0,0,0
CA,81000,10,3,2023,6,3,3200,30800,0,0,0,0,3200.0000000149994,3199.999999992676,3200.0000000373234,95857.71925850616,68255.379246407,134622.39083414484,0,0,0,0,0,0
CA,81000,11,3,2023,8,6,12300,29100,0,0,0,0,12300.000000045004,12299.999999921622,12300.000000168386,72303.69953629182,58001.68884180366,90132.28874926321,0,0,0,0,0,0
CA,81000,12,3,2023,6,4,3000,32700,0,0,0,0,3000.000000029999,2999.9999999740876,3000.0000000859104,97723.1403630268,77218.21218804087,123673.05447523508,0,0,0,0,0,0
CA,81000,13,3,2023,2,1,200,30600,0,0,0,0,200.000000005,200,200.00000001,95657.71925849619,57475.75840184333,159204.49782953723,0,0,0,0,0,0
CA,81000,14,3,2023,5,4,1400,111700,28.571428571428573,0,400,0,1400.000000025,1400.0000000070772,1400.0000000429222,349649.5772527262,201623.97206381347,606350.6517683165,28.571428570918368,28.571428570552605,28.571428571284134,0,0,0
CA,81000,15,3,2023,8,6,2100,12600,14.285714285714286,0,300,0,2100.000000035,2100.000000007514,2100.000000062486,34312.420159662266,27054.772972386472,43516.98601998452,14.28571428547619,14.28571428528921,14.28571428566317,0,0,0
CA,81000,16,3,2023,7,4,7500,11500,2.6666666666666665,0,200,0,7500.000000025004,7499.999999914999,7500.00000013501,33187.54936545457,23732.630454369537,46409.24380473371,2.6666666666577763,2.666666666618663,2.666666666696889,0,0,0
CA,81000,17,3,2023,8,4,1200,24400,0,0,0,0,1200.0000000249997,1200.0000000089449,1200.0000000410546,67776.15702125529,56307.79212087556,81580.31575290303,0,0,0,0,0,0
CA,81000,18,3,2023,7,7,9500,30600,31.57894736842105,0,3000,0,9500.000000044996,9499.999999922338,9500.000000167656,95657.71925849619,57475.75840184333,159204.49782953723,31.57894736827148,31.578947367863744,31.578947368679206,0,0,0
CA,81000,19,3,2023,6,5,4300,29200,6.976744186046512,0,300,0,4300.00000004,4299.9999999925885,4300.000000087411,72345.84067348526,54863.665156740855,95398.66955298094,6.9767441859816115,6.976744185904687,6.976744186058536,0,0,0
CA,81000,20,3,2023,5,5,10900,31000,0,0,0,0,10900.000000029999,10899.999999863463,10900.000000196535,96073.94702452591,67831.80217751751,136074.86459987806,0,0,0,0,0,0
CA,81000,21,3,2023,5,4,11500,21700,0,0,0,0,11500.000000035005,11499.99999990125,11500.000000168759,65044.23402574016,37546.455395946454,112680.47370596824,0,0,0,0,0,0
CA,81000,22,3,2023,6,5,11300,22000,0,0,0,0,11300.000000039998,11299.999999901225,11300.00000017877,65360.46179176493,42613.92140419022,100248.69396818052,0,0,0,0,0,0
CA,81000,23,3,2023,6,5,3100,31300,0,0,0,0,3100.0000000299992,3099.9999999888073,3100.0000000711907,96390.174790550707,71019.1605689328,130824.77632405692,0,0,0,0,0,0
CA,81000,24,3,2023,5,4,7900,31800,25.31645569620253,0,2000,0,7900.000000024999,7899.9999999054435,7900.000000144555,96848.54369377386,71705.34011651106,130808.11555128575,25.316455696122418,25.316455695739286,25.316455696505546,0,0,0
CA,81000,25,3,2023,5,4,2100,32000,0,0,0,0,2100.0000000249997,2099.9999999879333,2100.0000000620666,97064.77145979363,71361.06241703054,132026.7599644576,0,0,0,0,0,0
CA,81000,26,3,2023,6,5,2700,30700,0,0,0,0,2700.0000000299992,2699.9999999843644,2700.000000075633,95757.71925850115,63706.76384644696,143933.5518547349,0,0,0,0,0,0
CA,81000,27,3,2023,4,4,400,31400,0,0,0,0,400.00000002,400.00000001,400.00000002999997,96432.31592774409,63951.29856716816,145410.519622542,0,0,0,0,0,0
CA,81000,28,3,2023,3,2,1200,130400,0,0,0,0,1200.00000001,1199.9999999947029,1200.0000000252971,411727.33188361453,231977.9626917074,730756.464334014,0,0,0,0,0,0
CA,81000,29,3,2023,8,4,1500,14100,6.666666666666667,0,100,0,1500.000000025,1500.0000000111504,1500.0000000388495,35795.659857088125,29069.917224202236,44077.49959251953,6.666666666555556,6.6666666664940015,6.666666666617109,0,0,0
CA,81000,30,3,2023,7,3,1500,11500,26.666666666666668,0,400,0,1500.000000025,1500.0000000018752,1500.0000000481248,33245.40822826611,26957.730525591032,40999.637087952964,26.666666666222223,26.666666665811114,26.666666666633333,0,0,0
CA,81000,31,3,2023,9,3,800,20800,12.5,0.4807692307692308,100,100,800.0000000199998,800.0000000047928,800.0000000352069,64160.99432834431,52391.966195229106,78573.74884275098,12.499999999687503,12.499999999449892,12.499999999925112,0.1558579336976128,0.12726896892768752,0.19086895809057486
CA,81000,32,3,2023,7,5,3300,31500,15.151515151515152,0,500,0,3300.0000000249997,3299.9999999867605,3300.000000063239,96532.3159277491,68553.30033446122,135930.5529115486,15.151515151400368,15.151515151224798,15.15151515157594,0,0,0
CA,81000,33,3,2023,5,4,11000,28200,0,0,0,0,11000.000000024995,10999.999999887492,11000.000000162498,71371.24400422737,41316.92199723557,123287.36567190992,0,0,0,0,0,0
CA,81000,34,3,2023,4,4,8600,28800,4.651162790697675,0,400,0,8600.00000003,8599.999999941281,8600.000000118718,72003.6995362768,50606.11555299251,102448.7394508953,4.6511627906814494,4.651162790633467,4.6511627907294315,0,0,0
CA,81000,35,3,2023,4,3,11800,104300,0,0,0,0,11800.000000029999,11799.999999857637,11800.00000020236,320474.9401756659,246851.36347485898,416056.7956152154,0,0,0,0,0,0
CA,81000,36,3,2023,4,3,12300,121400,32.520325203252035,0,4000,0,12300.000000029993,12299.999999917743,12300.000000142243,381037.6591547305,252567.4567432747,574855.1280765218,32.52032520317273,32.52032520287595,32.52032520346951,0,0,0
CA,81000,37,3,2023,8,6,11400,32200,0,0,0,0,11400.000000044998,11399.999999896845,11400.000000193151,97264.77145980363,76567.45351539762,123556.8813219751,0,0,0,0,0,0
CA,81000,38,3,2023,6,4,6000,33000,0,0,0,0,6000.000000025002,5999.999999937531,6000.000000112474,98089.64225399628,74440.52422605586,129251.88286287218,0,0,0,0,0,0
CA,81000,39,3,2023,6,4,10800,32400,0,0,0,0,10800.000000020002,10799.999999865335,10800.000000174668,97457.18672194678,68564.7805922292,138524.5188815327,0,0,0,0,0,0
CA,81000,40,3,2023,5,4,1200,30700,33.333333333333336,0,400,0,1200.0000000249997,1200.000000003863,1200.0000000461364,95757.71925850115,63706.76384644696,143933.5518547349,33.333333332638894,33.333333332051765,33.33333333322603,0,0,0
CA,81000,41,3,2023,5,3,1700,33900,0,0,0,0,1700.0000000250004,1699.9999999952017,1700.000000054799,98872.22237376576,69520.66223413844,140615.9844134364,0,0,0,0,0,0
CA,81000,42,3,2023,7,6,6800,30300,0,0,0,0,6800.000000049998,6799.999999974726,6800.000000125268,95341.49149247145,49187.446822003796,184803.2493514714,0,0,0,0,0,0
CA,81000,43,3,2023,8,6,1700,26000,0,0,0,0,1700.0000000399996,1700.0000000190144,1700.000000060985,69307.4204390889,56034.06952934954,85724.9628354166,0,0,0,0,0,0
CA,81000,44,3,2023,8,5,1000,19800,0,0,0,0,1000.0000000300001,1000.0000000126948,1000.0000000473054,41419.75005059658,35358.22069642713,48520.41931021865,0,0,0,0,0,0
CA,81000,45,3,2023,5,4,1900,22300,36.8421052631579,0,700,0,1900.0000000250004,1900.0000000018688,1900.0000000481325,65676.68955778964,46085.54319381066,93596.10958973298,36.84210526267312,36.84210526222458,36.84210526312166,0,0,0
CA,81000,46,3,2023,5,4,1900,22600,0,0,0,0,1900.0000000249997,1900.00000000383,1900.000000046169,65992.91732381443,48648.841474720444,89520.42854239073,0,0,0,0,0,0
