plottype,plot_id,subplot_id,period,year,height_class,number_of_tree_species,approx_nr_regeneration_ha,approx_rubbing_damage_perc,rubbing_damage_number_ha,mean_number_of_regeneration_ha,lci_number_of_regeneration_ha,uci_number_of_regeneration_ha
CA,11000,155521,3,2021,4000,1,200,0,0,200.000000005,200,200.00000001
CA,11000,155531,3,2021,1000,3,11200,0,0,32871.321599429815,21593.49527027929,50039.31833029112
CA,11000,155531,3,2021,2000,1,3000,0,0,2898.275349244788,2100.0000000100003,3999.9999999999977
CA,11000,155531,3,2021,3000,1,300,0,0,300.00000000500006,300.00000000000006,300.00000001000006
CA,11000,155541,3,2021,1000,2,13100,0,0,34678.77251340192,19120.514028502963,62896.70148216404
CA,11000,155541,3,2021,2000,1,800,0,0,774.5966692479383,600.0000000099998,1000.0000000000001
CA,11000,155551,3,2021,1000,3,20500,0,0,63877.22209433903,36430.95799701522,112000.8840509715
CA,11000,156011,3,2021,1000,1,10100,0,0,31780.497164157146,10100.000000010004,99999.99999999997
CA,11000,156011,3,2021,2000,1,3000,0,0,2898.275349244788,2100.0000000100003,3999.9999999999977
CA,11000,156011,3,2021,3000,1,1500,0,0,1500.000000005,1500,1500.00000001
CA,11000,156011,3,2021,4000,1,1500,0,0,1500.000000005,1500,1500.00000001
CA,11000,156021,3,2021,1000,2,3300,0,0,3214.503115269531,2429.3648998932163,4253.387491739801
CA,11000,156021,3,2021,2000,1,800,0,0,774.5966692479383,600.0000000099998,1000.0000000000001
CA,11000,156021,3,2021,3000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,156031,3,2021,1000,2,10400,0,0,32096.724930181874,17313.975875075375,59501.05040441926
CA,11000,156031,3,2021,2000,2,3100,0,0,2998.2753492497873,2552.180229106062,3522.3433546727574
CA,11000,156031,3,2021,3000,1,200,0,0,200.000000005,200,200.00000001
CA,11000,156031,3,2021,4000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,156041,3,2021,1000,2,10200,0,0,31880.497164162134,17972.373226931515,56551.579838723264
CA,11000,156041,3,2021,2000,2,3100,0,0,2998.2753492497873,2552.180229106062,3522.3433546727574
CA,11000,156041,3,2021,3000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,156051,3,2021,1000,2,3100,0,0,2998.2753492497873,2552.180229106062,3522.3433546727574
CA,11000,156511,3,2021,1000,2,900,0,0,874.596669252938,769.7427935731275,993.733673449018
CA,11000,156511,3,2021,2000,1,1500,0,0,1483.2396974258745,1100.0000000100001,1999.9999999999995
CA,11000,156511,3,2021,3000,1,1000,0,0,1000.0000000050003,1000.0000000000001,1000.0000000100001
CA,11000,156511,3,2021,4000,1,400,0,0,400.000000005,400,400.00000001
CA,11000,156521,3,2021,1000,3,8600,0,0,8442.705207962545,6700.297303104314,10638.225141969966
CA,11000,156521,3,2021,2000,1,5000,0,0,4959.838707060945,4100.00000001,5999.999999999998
CA,11000,156521,3,2021,3000,1,2500,0,0,2500.000000004999,2499.9999999999986,2500.0000000099994
CA,11000,156521,3,2021,4000,1,500,0,0,500.0000000049999,499.9999999999999,500.0000000099999
CA,11000,156531,3,2021,1000,2,5300,0,0,5276.06647308569,4116.965142262744,6761.504279611
CA,11000,156531,3,2021,2000,2,3100,0,0,2998.2753492497873,2552.180229106062,3522.3433546727574
CA,11000,156531,3,2021,3000,1,3000,0,0,3000.000000005,3000.0000000000005,3000.00000001
CA,11000,156531,3,2021,4000,1,1000,0,0,1000.0000000050003,1000.0000000000001,1000.0000000100001
CA,11000,156541,3,2021,1000,2,18100,0,0,39590.74684007021,22026.94872136004,71159.52623227198
CA,11000,156541,3,2021,2000,2,3300,0,0,3214.503115269531,2429.3648998932163,4253.387491739801
CA,11000,156541,3,2021,3000,3,4300,0,0,4300.000000014999,4299.999999934855,4300.000000095144
CA,11000,156541,3,2021,4000,1,1400,0,0,1400.0000000050002,1400.0000000000002,1400.0000000100001
CA,11000,156551,3,2021,1000,3,20300,0,0,63660.99432831931,37084.268327717095,109284.13533889964
CA,11000,156551,3,2021,2000,2,3300,0,0,3214.503115269531,2429.3648998932163,4253.387491739801
CA,11000,156551,3,2021,3000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,205511,3,2021,1000,1,300,0,0,316.2277660247436,200.00000000999995,499.9999999999999
CA,11000,205521,3,2021,1000,1,300,0,0,316.2277660247436,200.00000000999995,499.9999999999999
CA,11000,205521,3,2021,3000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,205531,3,2021,1000,2,400,0,0,416.2277660297436,331.0137588276933,523.3787073615046
CA,11000,205541,3,2021,1000,1,300,0,0,316.2277660247436,200.00000000999995,499.9999999999999
CA,11000,205551,3,2021,1000,1,3000,0,0,2898.275349244788,2100.0000000100003,3999.9999999999977
CA,11000,205551,3,2021,2000,1,300,0,0,316.2277660247436,200.00000000999995,499.9999999999999
CA,11000,205551,3,2021,3000,1,2000,0,0,2000.0000000049993,1999.9999999999989,2000.00000001
CA,11000,205551,3,2021,4000,1,300,0,0,300.00000000500006,300.00000000000006,300.00000001000006
CA,11000,206011,3,2021,1000,1,3000,0,0,2898.275349244788,2100.0000000100003,3999.9999999999977
CA,11000,206011,3,2021,2000,1,800,0,0,774.5966692479383,600.0000000099998,1000.0000000000001
CA,11000,206011,3,2021,3000,1,300,0,0,300.00000000500006,300.00000000000006,300.00000001000006
CA,11000,206021,3,2021,1000,1,5000,0,0,4959.838707060945,4100.00000001,5999.999999999998
CA,11000,206021,3,2021,2000,1,800,0,0,774.5966692479383,600.0000000099998,1000.0000000000001
CA,11000,206021,3,2021,3000,1,800,0,0,800.000000005,799.9999999999998,800.00000001
CA,11000,206031,3,2021,1000,2,1800,0,0,1799.467463450618,1368.851795092969,2365.5469230673566
CA,11000,206031,3,2021,2000,1,800,0,0,774.5966692479383,600.0000000099998,1000.0000000000001
CA,11000,206031,3,2021,3000,2,600,0,0,600.00000001,599.9999999947029,600.0000000252971
CA,11000,206031,3,2021,4000,1,1000,0,0,1000.0000000050003,1000.0000000000001,1000.0000000100001
CA,11000,206041,3,2021,1000,1,3000,0,0,2898.275349244788,2100.0000000100003,3999.9999999999977
CA,11000,206041,3,2021,2000,1,3000,0,0,2898.275349244788,2100.0000000100003,3999.9999999999977
CA,11000,206041,3,2021,3000,1,1100,0,0,1100.0000000050004,1100.0000000000002,1100.0000000100006
CA,11000,206051,3,2021,1000,3,10300,0,0,31980.497164167136,21824.222126467368,46863.16849877357
CA,11000,206051,3,2021,2000,1,3000,0,0,2898.275349244788,2100.0000000100003,3999.9999999999977
CA,11000,206051,3,2021,3000,1,5000,0,0,5000.000000005,4999.999999999999,5000.00000001
CA,11000,206051,3,2021,4000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,206511,3,2021,1000,2,10900,0,0,32555.093833405073,18096.530777631135,58565.597324977614
CA,11000,206511,3,2021,2000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,206511,3,2021,4000,1,300,0,0,300.00000000500006,300.00000000000006,300.00000001000006
CA,11000,206521,3,2021,1000,1,3000,0,0,2898.275349244788,2100.0000000100003,3999.9999999999977
CA,11000,206521,3,2021,2000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,206531,3,2021,1000,1,800,0,0,774.5966692479383,600.0000000099998,1000.0000000000001
CA,11000,206531,3,2021,3000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,206531,3,2021,4000,1,200,0,0,200.000000005,200,200.00000001
CA,11000,206541,3,2021,1000,2,900,0,0,874.596669252938,769.7427935731275,993.733673449018
CA,11000,206541,3,2021,2000,1,300,0,0,316.2277660247436,200.00000000999995,499.9999999999999
CA,11000,206541,3,2021,3000,1,300,0,0,300.00000000500006,300.00000000000006,300.00000001000006
CA,11000,206541,3,2021,4000,1,400,0,0,400.000000005,400,400.00000001
CA,11000,206551,3,2021,1000,1,300,0,0,316.2277660247436,200.00000000999995,499.9999999999999
CA,11000,206551,3,2021,2000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,206551,3,2021,3000,1,200,0,0,200.000000005,200,200.00000001
CA,11000,207011,3,2021,1000,2,10200,0,0,31880.497164162134,17972.373226931515,56551.579838723264
CA,11000,207011,3,2021,2000,2,10200,0,0,31880.497164162134,17972.373226931515,56551.579838723264
CA,11000,207011,3,2021,3000,2,4600,0,0,4600.00000001,4599.999999894971,4600.000000125028
CA,11000,207021,3,2021,1000,3,10300,0,0,31980.497164167136,21824.222126467368,46863.16849877357
CA,11000,207021,3,2021,2000,2,8300,0,0,8126.4774419378,6264.189102345261,10542.40772993255
CA,11000,207021,3,2021,3000,1,300,0,0,300.00000000500006,300.00000000000006,300.00000001000006
CA,11000,207031,3,2021,1000,1,100100,0,0,316385.84039114334,100100.00000000994,1000000.0000000009
CA,11000,207041,3,2021,1000,1,100100,0,0,316385.84039114334,100100.00000000994,1000000.0000000009
CA,11000,207041,3,2021,4000,1,400,0,0,400.000000005,400,400.00000001
CA,11000,207051,3,2021,1000,2,100200,0,0,316485.84039114835,178017.54348101764,562659.6413446859
CA,11000,207051,3,2021,2000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,207051,3,2021,3000,1,600,0,0,600.000000005,600,600.00000001
CA,11000,207051,3,2021,4000,1,500,0,0,500.0000000049999,499.9999999999999,500.0000000099999
CA,11000,255511,3,2021,1000,1,10100,0,0,31780.497164157146,10100.000000010004,99999.99999999997
CA,11000,255511,3,2021,2000,2,900,0,0,874.596669252938,769.7427935731275,993.733673449018
CA,11000,255511,3,2021,3000,1,1500,0,0,1500.000000005,1500,1500.00000001
CA,11000,255511,3,2021,4000,2,1000,0,0,1000.0000000099998,999.999999997115,1000.0000000228846
CA,11000,255521,3,2021,1000,1,10100,0,0,31780.497164157146,10100.000000010004,99999.99999999997
CA,11000,255521,3,2021,2000,1,1500,0,0,1483.2396974258745,1100.0000000100001,1999.9999999999995
CA,11000,255521,3,2021,3000,1,600,0,0,600.000000005,600,600.00000001
CA,11000,255531,3,2021,1000,2,8300,0,0,8126.4774419378,6264.189102345261,10542.40772993255
CA,11000,255531,3,2021,2000,1,300,0,0,316.2277660247436,200.00000000999995,499.9999999999999
CA,11000,255531,3,2021,3000,1,300,0,0,300.00000000500006,300.00000000000006,300.00000001000006
CA,11000,255541,3,2021,1000,2,5100,0,0,5059.8387070659455,4600.391841668316,5565.1711033898155
CA,11000,255551,3,2021,1000,2,1600,0,0,1583.2396974308742,1363.4441190177783,1838.4676750278472
CA,11000,256011,3,2021,1000,1,10100,0,0,31780.497164157146,10100.000000010004,99999.99999999997
CA,11000,256011,3,2021,2000,1,3000,0,0,2898.275349244788,2100.0000000100003,3999.9999999999977
CA,11000,256011,3,2021,3000,1,4000,0,0,4000.000000005,4000,4000.000000010001
CA,11000,256011,3,2021,4000,1,8000,0,0,8000.0000000049995,7999.999999999997,8000.000000010002
CA,11000,256021,3,2021,1000,2,10400,0,0,32096.724930181874,17313.975875075375,59501.05040441926
CA,11000,256021,3,2021,2000,2,3100,0,0,2998.2753492497873,2552.180229106062,3522.3433546727574
CA,11000,256021,3,2021,3000,1,3300,0,0,3300.000000005,3300,3300.00000001
CA,11000,256021,3,2021,4000,1,5000,0,0,5000.000000005,4999.999999999999,5000.00000001
CA,11000,256031,3,2021,1000,2,10200,0,0,31880.497164162134,17972.373226931515,56551.579838723264
CA,11000,256031,3,2021,2000,2,3100,0,0,2998.2753492497873,2552.180229106062,3522.3433546727574
CA,11000,256031,3,2021,3000,1,2600,0,0,2600.0000000049995,2600.0000000000005,2600.0000000099994
CA,11000,256031,3,2021,4000,1,600,0,0,600.000000005,600,600.00000001
CA,11000,256041,3,2021,1000,1,10100,0,0,31780.497164157146,10100.000000010004,99999.99999999997
CA,11000,256041,3,2021,2000,1,1500,0,0,1483.2396974258745,1100.0000000100001,1999.9999999999995
CA,11000,256041,3,2021,3000,1,800,0,0,800.000000005,799.9999999999998,800.00000001
CA,11000,256051,3,2021,1000,1,5000,0,0,4959.838707060945,4100.00000001,5999.999999999998
CA,11000,256051,3,2021,2000,1,1500,0,0,1483.2396974258745,1100.0000000100001,1999.9999999999995
CA,11000,256051,3,2021,3000,1,1100,0,0,1100.0000000050004,1100.0000000000002,1100.0000000100006
CA,11000,256051,3,2021,4000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,256511,3,2021,1000,1,10100,0,0,31780.497164157146,10100.000000010004,99999.99999999997
CA,11000,256511,3,2021,2000,2,10200,0,0,31880.497164162134,17972.373226931515,56551.579838723264
CA,11000,256511,3,2021,3000,2,5100,0,0,5100.000000009999,5099.999999882474,5100.000000137524
CA,11000,256521,3,2021,1000,2,10200,0,0,31880.497164162134,17972.373226931515,56551.579838723264
CA,11000,256521,3,2021,2000,2,10200,0,0,31880.497164162134,17972.373226931515,56551.579838723264
CA,11000,256521,3,2021,3000,1,5000,0,0,5000.000000005,4999.999999999999,5000.00000001
CA,11000,256521,3,2021,4000,1,200,0,0,200.000000005,200,200.00000001
CA,11000,256531,3,2021,1000,1,10100,0,0,31780.497164157146,10100.000000010004,99999.99999999997
CA,11000,256531,3,2021,2000,2,10200,0,0,31880.497164162134,17972.373226931515,56551.579838723264
CA,11000,256531,3,2021,3000,1,5000,0,0,5000.000000005,4999.999999999999,5000.00000001
CA,11000,256531,3,2021,4000,2,8100,0,0,8100.000000009995,8099.999999807478,8100.000000212513
CA,11000,256541,3,2021,1000,3,10300,0,0,31980.497164167136,21824.222126467368,46863.16849877357
CA,11000,256541,3,2021,2000,1,8000,0,0,7810.249675913055,6100.000000009996,10000.000000000004
CA,11000,256541,3,2021,3000,1,2000,0,0,2000.0000000049993,1999.9999999999989,2000.00000001
CA,11000,256541,3,2021,4000,1,400,0,0,400.000000005,400,400.00000001
CA,11000,256551,3,2021,1000,3,10500,0,0,32196.7249301869,21335.480218200588,48587.09931196228
CA,11000,256551,3,2021,2000,2,1800,0,0,1799.467463450618,1368.851795092969,2365.5469230673566
CA,11000,256551,3,2021,3000,1,300,0,0,300.00000000500006,300.00000000000006,300.00000001000006
CA,11000,257011,3,2021,1000,1,10100,0,0,31780.497164157146,10100.000000010004,99999.99999999997
CA,11000,257011,3,2021,4000,1,300,0,0,300.00000000500006,300.00000000000006,300.00000001000006
CA,11000,257021,3,2021,1000,1,10100,0,0,31780.497164157146,10100.000000010004,99999.99999999997
CA,11000,257021,3,2021,2000,1,300,0,0,316.2277660247436,200.00000000999995,499.9999999999999
CA,11000,257031,3,2021,1000,2,10200,0,0,31880.497164162134,17972.373226931515,56551.579838723264
CA,11000,257031,3,2021,2000,1,1500,0,0,1483.2396974258745,1100.0000000100001,1999.9999999999995
CA,11000,257031,3,2021,4000,1,200,0,0,200.000000005,200,200.00000001
CA,11000,257041,3,2021,1000,2,10400,0,0,32096.724930181874,17313.975875075375,59501.05040441926
CA,11000,257041,3,2021,2000,2,200,0,0,200.00000001,200.00000000292889,200.00000001707105
CA,11000,257041,3,2021,4000,1,300,0,0,300.00000000500006,300.00000000000006,300.00000001000006
CA,11000,257051,3,2021,1000,3,10500,0,0,32196.7249301869,21335.480218200588,48587.09931196228
CA,11000,257051,3,2021,2000,2,1600,0,0,1583.2396974308742,1363.4441190177783,1838.4676750278472
CA,11000,257051,3,2021,3000,1,500,0,0,500.0000000049999,499.9999999999999,500.0000000099999
CA,11000,257051,3,2021,4000,1,300,0,0,300.00000000500006,300.00000000000006,300.00000001000006
CA,11000,305511,3,2021,1000,3,6800,0,0,6571.147367737515,5521.098481619536,7820.903371362693
CA,11000,305521,3,2021,1000,3,11300,0,0,11024.752791182587,8989.697318936736,13520.49683037205
CA,11000,305531,3,2021,1000,2,11000,0,0,10708.525025157842,8740.892683431826,13119.084327827408
CA,11000,305531,3,2021,2000,1,300,0,0,316.2277660247436,200.00000000999995,499.9999999999999
CA,11000,305531,3,2021,3000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,305541,3,2021,1000,2,10900,0,0,32555.093833405073,18096.530777631135,58565.597324977614
CA,11000,305541,3,2021,2000,2,900,0,0,874.596669252938,769.7427935731275,993.733673449018
CA,11000,305541,3,2021,3000,2,1400,0,0,1400.0000000100001,1399.9999999748968,1400.0000000451032
CA,11000,305551,3,2021,1000,3,10300,0,0,31980.497164167136,21824.222126467368,46863.16849877357
CA,11000,305551,3,2021,2000,1,300,0,0,316.2277660247436,200.00000000999995,499.9999999999999
CA,11000,305551,3,2021,3000,1,700,0,0,700.000000005,700.0000000000001,700.0000000099999
CA,11000,305551,3,2021,4000,1,600,0,0,600.000000005,600,600.00000001
CA,11000,306011,3,2021,1000,2,10400,0,0,32096.724930181874,17313.975875075375,59501.05040441926
CA,11000,306021,3,2021,1000,2,10200,0,0,31880.497164162134,17972.373226931515,56551.579838723264
CA,11000,306021,3,2021,2000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,306031,3,2021,1000,3,10300,0,0,31980.497164167136,21824.222126467368,46863.16849877357
CA,11000,306031,3,2021,4000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,306041,3,2021,1000,3,10300,0,0,31980.497164167136,21824.222126467368,46863.16849877357
CA,11000,306041,3,2021,2000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,306051,3,2021,1000,2,10200,0,0,31880.497164162134,17972.373226931515,56551.579838723264
CA,11000,306051,3,2021,2000,1,5000,0,0,4959.838707060945,4100.00000001,5999.999999999998
CA,11000,306051,3,2021,3000,1,900,0,0,900.0000000050001,900.0000000000001,900.0000000100001
CA,11000,306051,3,2021,4000,1,500,0,0,500.0000000049999,499.9999999999999,500.0000000099999
CA,11000,306511,3,2021,1000,1,10100,0,0,31780.497164157146,10100.000000010004,99999.99999999997
CA,11000,306511,3,2021,2000,1,5000,0,0,4959.838707060945,4100.00000001,5999.999999999998
CA,11000,306511,3,2021,3000,1,9000,0,0,9000.000000005004,9000,9000.000000010006
CA,11000,306511,3,2021,4000,1,200,0,0,200.000000005,200,200.00000001
CA,11000,306521,3,2021,1000,2,10200,0,0,31880.497164162134,17972.373226931515,56551.579838723264
CA,11000,306521,3,2021,2000,1,3000,0,0,2898.275349244788,2100.0000000100003,3999.9999999999977
CA,11000,306521,3,2021,3000,1,2000,0,0,2000.0000000049993,1999.9999999999989,2000.00000001
CA,11000,306521,3,2021,4000,1,500,0,0,500.0000000049999,499.9999999999999,500.0000000099999
CA,11000,306531,3,2021,1000,2,10400,0,0,32096.724930181874,17313.975875075375,59501.05040441926
CA,11000,306531,3,2021,2000,1,1500,0,0,1483.2396974258745,1100.0000000100001,1999.9999999999995
CA,11000,306531,3,2021,3000,1,1000,0,0,1000.0000000050003,1000.0000000000001,1000.0000000100001
CA,11000,306531,3,2021,4000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,306541,3,2021,1000,2,10200,0,0,31880.497164162134,17972.373226931515,56551.579838723264
CA,11000,306541,3,2021,2000,2,5100,0,0,5059.8387070659455,4600.391841668316,5565.1711033898155
CA,11000,306541,3,2021,3000,1,6000,0,0,6000.000000005002,6000.000000000004,6000.000000010001
CA,11000,306551,3,2021,1000,1,10100,0,0,31780.497164157146,10100.000000010004,99999.99999999997
CA,11000,306551,3,2021,2000,1,10100,0,0,31780.497164157146,10100.000000010004,99999.99999999997
CA,11000,306551,3,2021,3000,1,12500,0,0,12500.000000005,12500.000000000004,12500.000000009997
CA,11000,306551,3,2021,4000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,307011,3,2021,1000,1,10100,0,0,31780.497164157146,10100.000000010004,99999.99999999997
CA,11000,307011,3,2021,2000,1,1500,0,0,1483.2396974258745,1100.0000000100001,1999.9999999999995
CA,11000,307011,3,2021,3000,1,1500,0,0,1500.000000005,1500,1500.00000001
CA,11000,307011,3,2021,4000,1,300,0,0,300.00000000500006,300.00000000000006,300.00000001000006
CA,11000,307021,3,2021,1000,1,100100,0,0,316385.84039114334,100100.00000000994,1000000.0000000009
CA,11000,307021,3,2021,4000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,307031,3,2021,1000,1,10100,0,0,31780.497164157146,10100.000000010004,99999.99999999997
CA,11000,307031,3,2021,2000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,307031,3,2021,4000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,307041,3,2021,1000,2,10200,0,0,31880.497164162134,17972.373226931515,56551.579838723264
CA,11000,307051,3,2021,1000,2,10200,0,0,31880.497164162134,17972.373226931515,56551.579838723264
CA,11000,307051,3,2021,2000,1,300,0,0,316.2277660247436,200.00000000999995,499.9999999999999
CA,11000,307051,3,2021,3000,1,100,0,0,100.000000005,100,100.00000001
CA,11000,307051,3,2021,4000,1,500,0,0,500.0000000049999,499.9999999999999,500.0000000099999
CA,11000,307511,3,2021,1000,1,10100,0,0,31780.497164157146,10100.000000010004,99999.99999999997
