plot_id	year	period	height_class	species	rubbing_damage_perc	subplot_id	approx_nr_regeneration_ha	mean_number_of_regeneration_ha	lci_number_of_regeneration_ha	uci_number_of_regeneration_ha
912	2006	1	1000	16	NA	1	5030.08215204015	4870.35610126725	3772.56161409299	6287.60269005019
912	2006	1	1000	28	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
912	2006	1	1000	39	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
912	2006	1	1000	87	NA	1	5030.08215204015	4870.35610126725	3772.56161409299	6287.60269005019
912	2006	1	2000	7	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
912	2006	1	2000	16	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
912	2006	1	3000	4	NA	1	785.950336256273	785.950336264133	785.950336256273	785.950336271992
912	2006	1	3000	16	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
912	2006	1	3000	28	NA	1	314.380134502509	314.380134510369	314.380134502509	314.380134518228
912	2006	1	4000	4	NA	1	471.570201753764	471.570201761624	471.570201753764	471.570201769483
912	2006	1	4000	16	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
913	2006	1	1000	5	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
913	2006	1	1000	9	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
913	2006	1	1000	16	NA	1	18862.8080701506	18223.2038824177	13203.9656491683	25150.4107602007
913	2006	1	1000	24	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
913	2006	1	1000	87	NA	1	9431.40403507528	9326.02191152415	6916.36295911808	12575.2053801004
913	2006	1	2000	4	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
913	2006	1	2000	16	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
913	2006	1	3000	24	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
914	2006	1	1000	7	NA	1	31438.0134502509	31185.4951967314	25779.1710292686	37725.6161403011
914	2006	1	1000	16	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
914	2006	1	1000	87	NA	1	31438.0134502509	31185.4951967314	25779.1710292686	37725.6161403011
915	2006	1	1000	4	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
915	2006	1	1000	7	NA	1	50300.8215204015	49107.7468722345	38354.376409369	62876.0269005019
916	2006	1	2000	16	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
917	2006	1	2000	3	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
917	2006	1	3000	3	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
917	2006	1	3000	7	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
917	2006	1	3000	26	NA	1	6916.36295905521	6916.36295906306	6916.3629590552	6916.36295907093
917	2006	1	3000	39	NA	1	471.570201753764	471.570201761624	471.570201753764	471.570201769483
917	2006	1	3000	57	NA	1	2672.23114327133	2672.23114327919	2672.23114327133	2672.23114328705
917	2006	1	3000	63	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
917	2006	1	4000	26	NA	1	5030.08215204015	5030.08215204801	5030.08215204015	5030.08215205587
917	2006	1	4000	57	NA	1	4086.94174853262	4086.94174854048	4086.94174853262	4086.94174854834
917	2006	1	4000	63	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
918	2006	1	1000	7	NA	1	9431.40403507528	9326.02191152415	6916.36295911808	12575.2053801004
918	2006	1	1000	16	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
918	2006	1	1000	27	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
918	2006	1	1000	81	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
918	2006	1	1000	87	NA	1	5030.08215204015	4870.35610126725	3772.56161409299	6287.60269005019
918	2006	1	2000	7	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
918	2006	1	3000	7	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
918	2006	1	4000	27	NA	1	314.380134502509	314.380134510369	314.380134502509	314.380134518228
919	2006	1	1000	16	NA	1	9431.40403507528	9326.02191152415	6916.36295911808	12575.2053801004
919	2006	1	1000	27	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
919	2006	1	1000	28	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
919	2006	1	1000	87	NA	1	50300.8215204015	49107.7468722345	38354.376409369	62876.0269005019
919	2006	1	2000	16	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
919	2006	1	3000	7	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
919	2006	1	3000	16	NA	1	314.380134502509	314.380134510369	314.380134502509	314.380134518228
919	2006	1	4000	39	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
920	2006	1	1000	9	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
920	2006	1	1000	15	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
920	2006	1	1000	16	NA	1	18862.8080701506	18223.2038824177	13203.9656491683	25150.4107602007
920	2006	1	2000	16	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
920	2006	1	3000	16	NA	1	2515.04107602007	2515.04107602793	2515.04107602007	2515.04107603579
920	2006	1	3000	28	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
920	2006	1	4000	16	NA	1	1414.71060526129	1414.71060526915	1414.71060526129	1414.71060527701
920	2006	1	4000	28	NA	1	471.570201753764	471.570201761624	471.570201753764	471.570201769483
920	2006	1	4000	81	NA	1	314.380134502509	314.380134510369	314.380134502509	314.380134518228
921	2006	1	1000	4	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
921	2006	1	1000	15	NA	1	5030.08215204015	4870.35610126725	3772.56161409299	6287.60269005019
921	2006	1	1000	87	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
922	2006	1	1000	16	NA	1	5030.08215204015	4870.35610126725	3772.56161409299	6287.60269005019
922	2006	1	1000	87	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
922	2006	1	2000	69	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
922	2006	1	3000	28	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
922	2006	1	4000	16	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
923	2006	1	1000	4	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
923	2006	1	2000	16	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
924	2006	1	NA	NA	NA	1	0	0	0	NA
925	2006	1	1000	4	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
925	2006	1	1000	27	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
925	2006	1	1000	87	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
926	2006	1	1000	7	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
926	2006	1	1000	16	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
926	2006	1	1000	27	NA	1	18862.8080701506	18223.2038824177	13203.9656491683	25150.4107602007
926	2006	1	1000	81	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
926	2006	1	1000	87	NA	1	18862.8080701506	18223.2038824177	13203.9656491683	25150.4107602007
926	2006	1	3000	16	NA	1	314.380134502509	314.380134510369	314.380134502509	314.380134518228
926	2006	1	4000	16	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
926	2006	1	4000	28	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
926	2006	1	4000	81	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
927	2006	1	1000	16	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
927	2006	1	1000	27	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
927	2006	1	1000	87	NA	1	63504.7871695069	199823.139460487	63504.7871695698	628760.269005019
928	2006	1	1000	16	NA	1	9431.40403507528	9326.02191152415	6916.36295911808	12575.2053801004
928	2006	1	1000	81	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
928	2006	1	3000	16	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
928	2006	1	3000	69	NA	1	314.380134502509	314.380134510369	314.380134502509	314.380134518228
928	2006	1	4000	81	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
929	2006	1	1000	7	NA	1	9431.40403507528	9326.02191152415	6916.36295911808	12575.2053801004
929	2006	1	1000	14	NA	1	5030.08215204015	4870.35610126725	3772.56161409299	6287.60269005019
929	2006	1	1000	16	NA	1	5030.08215204015	4870.35610126725	3772.56161409299	6287.60269005019
929	2006	1	1000	31	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
929	2006	1	1000	39	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
929	2006	1	1000	87	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
930	2006	1	1000	3	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
930	2006	1	1000	7	NA	1	9431.40403507528	9326.02191152415	6916.36295911808	12575.2053801004
930	2006	1	1000	16	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
930	2006	1	1000	26	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
930	2006	1	1000	81	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
930	2006	1	1000	87	NA	1	18862.8080701506	18223.2038824177	13203.9656491683	25150.4107602007
930	2006	1	2000	7	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
930	2006	1	2000	39	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
930	2006	1	2000	57	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
930	2006	1	3000	7	NA	1	314.380134502509	314.380134510369	314.380134502509	314.380134518228
930	2006	1	3000	39	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
930	2006	1	3000	57	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
931	2006	1	1000	87	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
932	2006	1	1000	7	NA	1	9431.40403507528	9326.02191152415	6916.36295911808	12575.2053801004
932	2006	1	1000	64	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
932	2006	1	1000	87	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
933	2006	1	1000	16	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
933	2006	1	1000	27	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
933	2006	1	1000	28	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
933	2006	1	1000	87	NA	1	50300.8215204015	49107.7468722345	38354.376409369	62876.0269005019
933	2006	1	2000	16	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
933	2006	1	2000	27	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
933	2006	1	2000	28	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
933	2006	1	2000	39	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
933	2006	1	2000	87	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
934	2006	1	1000	16	NA	1	9431.40403507528	9326.02191152415	6916.36295911808	12575.2053801004
934	2006	1	1000	87	NA	1	50300.8215204015	49107.7468722345	38354.376409369	62876.0269005019
934	2006	1	3000	4	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
934	2006	1	3000	7	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
934	2006	1	3000	16	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
934	2006	1	4000	16	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
934	2006	1	4000	28	NA	1	314.380134502509	314.380134510369	314.380134502509	314.380134518228
935	2006	1	1000	16	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
935	2006	1	2000	16	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
935	2006	1	3000	16	NA	1	1257.52053801004	1257.5205380179	1257.52053801004	1257.52053802576
935	2006	1	3000	69	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
935	2006	1	4000	16	NA	1	1257.52053801004	1257.5205380179	1257.52053801004	1257.52053802576
936	2006	1	1000	14	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
936	2006	1	1000	16	NA	1	18862.8080701506	18223.2038824177	13203.9656491683	25150.4107602007
936	2006	1	1000	28	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
936	2006	1	1000	81	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
936	2006	1	2000	16	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
936	2006	1	3000	16	NA	1	4872.89208478889	4872.89208479675	4872.89208478889	4872.89208480461
936	2006	1	4000	16	NA	1	314.380134502509	314.380134510369	314.380134502509	314.380134518228
936	2006	1	4000	28	NA	1	471.570201753764	471.570201761624	471.570201753764	471.570201769483
936	2006	1	4000	39	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
937	2006	1	1000	7	NA	1	5030.08215204015	4870.35610126725	3772.56161409299	6287.60269005019
937	2006	1	1000	16	NA	1	31438.0134502509	31185.4951967314	25779.1710292686	37725.6161403011
937	2006	1	1000	27	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
937	2006	1	1000	87	NA	1	5030.08215204015	4870.35610126725	3772.56161409299	6287.60269005019
937	2006	1	2000	7	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
937	2006	1	2000	16	NA	1	18862.8080701506	18223.2038824177	13203.9656491683	25150.4107602007
937	2006	1	2000	27	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
937	2006	1	2000	28	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
937	2006	1	3000	16	NA	1	943.140403507528	943.140403515388	943.140403507528	943.140403523247
937	2006	1	3000	27	NA	1	314.380134502509	314.380134510369	314.380134502509	314.380134518228
937	2006	1	4000	16	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
938	2006	1	1000	7	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
938	2006	1	4000	7	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
939	2006	1	1000	7	NA	1	5030.08215204015	4870.35610126725	3772.56161409299	6287.60269005019
939	2006	1	1000	27	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
939	2006	1	2000	7	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
939	2006	1	3000	7	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
939	2006	1	4000	28	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
939	2006	1	4000	81	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
940	2006	1	1000	87	NA	1	18862.8080701506	18223.2038824177	13203.9656491683	25150.4107602007
940	2006	1	3000	16	NA	1	471.570201753764	471.570201761624	471.570201753764	471.570201769483
940	2006	1	3000	28	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
940	2006	1	4000	16	NA	1	943.140403507528	943.140403515388	943.140403507528	943.140403523247
940	2006	1	4000	28	NA	1	314.380134502509	314.380134510369	314.380134502509	314.380134518228
940	2006	1	4000	39	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
941	2006	1	1000	16	NA	1	9431.40403507528	9326.02191152415	6916.36295911808	12575.2053801004
941	2006	1	1000	27	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
941	2006	1	1000	87	NA	1	18862.8080701506	18223.2038824177	13203.9656491683	25150.4107602007
942	2006	1	1000	15	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
942	2006	1	1000	16	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
942	2006	1	1000	27	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
942	2006	1	1000	28	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
942	2006	1	1000	81	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
942	2006	1	3000	16	NA	1	2515.04107602007	2515.04107602793	2515.04107602007	2515.04107603579
942	2006	1	3000	28	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
942	2006	1	4000	16	NA	1	1729.0907397638	1729.09073977166	1729.0907397638	1729.09073977952
942	2006	1	4000	28	NA	1	314.380134502509	314.380134510369	314.380134502509	314.380134518228
943	2006	1	1000	16	NA	1	63504.7871695069	199823.139460487	63504.7871695698	628760.269005019
943	2006	1	2000	5	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
943	2006	1	2000	16	NA	1	9431.40403507528	9326.02191152415	6916.36295911808	12575.2053801004
943	2006	1	3000	16	NA	1	1257.52053801004	1257.5205380179	1257.52053801004	1257.52053802576
943	2006	1	3000	28	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
943	2006	1	4000	69	NA	1	314.380134502509	314.380134510369	314.380134502509	314.380134518228
944	2006	1	1000	15	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
944	2006	1	1000	16	NA	1	5030.08215204015	4870.35610126725	3772.56161409299	6287.60269005019
944	2006	1	3000	16	NA	1	1257.52053801004	1257.5205380179	1257.52053801004	1257.52053802576
944	2006	1	4000	16	NA	1	1571.90067251255	1571.90067252041	1571.90067251255	1571.90067252827
944	2006	1	4000	28	NA	1	471.570201753764	471.570201761624	471.570201753764	471.570201769483
944	2006	1	4000	69	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
945	2006	1	1000	14	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
945	2006	1	1000	15	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
945	2006	1	1000	16	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
945	2006	1	1000	87	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
945	2006	1	4000	16	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
945	2006	1	4000	28	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
947	2006	1	1000	15	NA	1	9431.40403507528	9326.02191152415	6916.36295911808	12575.2053801004
947	2006	1	1000	16	NA	1	5030.08215204015	4870.35610126725	3772.56161409299	6287.60269005019
947	2006	1	1000	81	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
947	2006	1	1000	87	NA	1	9431.40403507528	9326.02191152415	6916.36295911808	12575.2053801004
947	2006	1	4000	28	NA	1	314.380134502509	314.380134510369	314.380134502509	314.380134518228
948	2006	1	1000	15	NA	1	9431.40403507528	9326.02191152415	6916.36295911808	12575.2053801004
948	2006	1	1000	27	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
948	2006	1	1000	87	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
948	2006	1	2000	15	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
948	2006	1	3000	16	NA	1	628.760269005019	628.760269012878	628.760269005019	628.760269020738
948	2006	1	4000	16	NA	1	157.190067251255	157.190067259114	157.190067251255	157.190067266974
948	2006	1	4000	28	NA	1	314.380134502509	314.380134510369	314.380134502509	314.380134518228
949	2006	1	1000	15	NA	1	1886.28080701506	1988.31455232574	1257.52053807291	3143.80134502509
949	2006	1	1000	16	NA	1	63504.7871695069	199823.139460487	63504.7871695698	628760.269005019
